Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A09003_001
"06037209202","Census Tract 2092.02, Los Angeles County, California","ACSSF","ca","140","00","0004829",,,,,"06","037",,,"209202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209202","Census Tract 2092.02",,,,1621,17275.96,0.0938297783619075,1621,466,186,17,179,0,532,241,1621,747,141,186,0,179,0,0,241,874,325,0,17,0,0,532,0,30
"06037209300","Census Tract 2093, Los Angeles County, California","ACSSF","ca","140","00","0004830",,,,,"06","037",,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209300","Census Tract 2093",,,,4619,39055.07,0.118268887732298,4619,1139,563,21,598,0,2082,216,4619,1513,279,553,0,587,0,0,94,3106,860,10,21,11,0,2082,122,32
"06037209401","Census Tract 2094.01, Los Angeles County, California","ACSSF","ca","140","00","0004831",,,,,"06","037",,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209401","Census Tract 2094.01",,,,3956,47508.17,0.0832698838759098,3956,1671,453,21,417,1,1306,87,3956,1146,230,453,0,417,1,4,41,2810,1441,0,21,0,0,1302,46,35
"06037209402","Census Tract 2094.02, Los Angeles County, California","ACSSF","ca","140","00","0004832",,,,,"06","037",,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209402","Census Tract 2094.02",,,,4062,77225.68,0.0525990854011679,4062,1416,168,74,165,0,2206,33,4062,435,227,38,13,152,0,0,5,3627,1189,130,61,13,0,2206,28,41
"06037209403","Census Tract 2094.03, Los Angeles County, California","ACSSF","ca","140","00","0004833",,,,,"06","037",,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209403","Census Tract 2094.03",,,,4420,82837.63,0.0533573900728498,4420,1412,404,126,531,0,1824,123,4420,1087,180,404,0,497,0,0,6,3333,1232,0,126,34,0,1824,117,47
"06037209510","Census Tract 2095.10, Los Angeles County, California","ACSSF","ca","140","00","0004834",,,,,"06","037",,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209510","Census Tract 2095.10",,,,2946,41812.46,0.0704574693010161,2946,1014,132,0,760,0,660,380,2946,1003,100,124,0,708,0,0,71,1943,914,8,0,52,0,660,309,36
"06037209520","Census Tract 2095.20, Los Angeles County, California","ACSSF","ca","140","00","0004835",,,,,"06","037",,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209520","Census Tract 2095.20",,,,2678,30003.19,0.0892571703034918,2678,1247,161,93,115,0,961,101,2678,398,111,161,11,115,0,0,0,2280,1136,0,82,0,0,961,101,38
"06037209810","Census Tract 2098.10, Los Angeles County, California","ACSSF","ca","140","00","0004836",,,,,"06","037",,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209810","Census Tract 2098.10",,,,2646,45739.53,0.0578493027766924,2646,1130,144,63,223,10,1031,45,2646,663,274,139,0,223,10,0,17,1983,856,5,63,0,0,1031,28,36
"06037209820","Census Tract 2098.20, Los Angeles County, California","ACSSF","ca","140","00","0004837",,,,,"06","037",,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209820","Census Tract 2098.20",,,,2741,39636.4,0.0691536022560722,2741,905,41,0,75,0,1559,161,2741,181,79,32,0,61,0,0,9,2560,826,9,0,14,0,1559,152,42
"06037210010","Census Tract 2100.10, Los Angeles County, California","ACSSF","ca","140","00","0004838",,,,,"06","037",,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037210010","Census Tract 2100.10",,,,3336,21126.53,0.157905750914676,3336,826,87,100,419,0,1720,184,3336,694,137,87,43,419,0,0,8,2642,689,0,57,0,0,1720,176,38
"06037211000","Census Tract 2110, Los Angeles County, California","ACSSF","ca","140","00","0004839",,,,,"06","037",,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211000","Census Tract 2110",,,,5204,5073.205,1.02578158663283,5204,2932,341,2,1416,0,156,357,5204,4608,2722,326,2,1416,0,27,115,596,210,15,0,0,0,129,242,26
"06037211121","Census Tract 2111.21, Los Angeles County, California","ACSSF","ca","140","00","0004840",,,,,"06","037",,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211121","Census Tract 2111.21",,,,2228,26974.38,0.0825969077849009,2228,527,143,0,940,0,492,126,2228,1446,294,143,0,940,0,0,69,782,233,0,0,0,0,492,57,29
"06037211122","Census Tract 2111.22, Los Angeles County, California","ACSSF","ca","140","00","0004841",,,,,"06","037",,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211122","Census Tract 2111.22",,,,2750,19483.88,0.141142352783102,2750,577,85,12,907,0,998,171,2750,1785,553,85,0,907,0,135,105,965,24,0,12,0,0,863,66,33
"06037211123","Census Tract 2111.23, Los Angeles County, California","ACSSF","ca","140","00","0004842",,,,,"06","037",,,"211123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211123","Census Tract 2111.23",,,,1513,22778.62,0.0664219293680125,1513,223,49,31,1182,0,28,0,1513,1370,133,24,31,1182,0,0,0,143,90,25,0,0,0,28,0,27
"06037211124","Census Tract 2111.24, Los Angeles County, California","ACSSF","ca","140","00","0004843",,,,,"06","037",,,"211124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211124","Census Tract 2111.24",,,,4292,28139.29,0.15252696151488,4292,309,173,151,2584,0,1031,44,4292,2910,109,173,0,2584,0,0,44,1382,200,0,151,0,0,1031,0,34
"06037211201","Census Tract 2112.01, Los Angeles County, California","ACSSF","ca","140","00","0004844",,,,,"06","037",,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211201","Census Tract 2112.01",,,,2602,48354.72,0.0538106740262889,2602,697,105,10,394,32,1127,237,2602,934,304,105,0,394,32,0,99,1668,393,0,10,0,0,1127,138,32
"06037211202","Census Tract 2112.02, Los Angeles County, California","ACSSF","ca","140","00","0004845",,,,,"06","037",,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211202","Census Tract 2112.02",,,,2334,33739.27,0.0691775405909217,2334,448,106,11,520,0,1020,229,2334,833,174,106,0,507,0,0,46,1501,274,0,11,13,0,1020,183,35
"06037211310","Census Tract 2113.10, Los Angeles County, California","ACSSF","ca","140","00","0004846",,,,,"06","037",,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211310","Census Tract 2113.10",,,,3507,63103.73,0.0555751609659968,3507,940,237,0,805,0,1452,73,3507,1432,341,237,0,793,0,0,61,2075,599,0,0,12,0,1452,12,38
"06037211320","Census Tract 2113.20, Los Angeles County, California","ACSSF","ca","140","00","0004847",,,,,"06","037",,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211320","Census Tract 2113.20",,,,3399,47260.83,0.0719200243398811,3399,793,192,59,764,0,1216,375,3399,1551,326,192,14,744,0,0,275,1848,467,0,45,20,0,1216,100,38
"06037211410","Census Tract 2114.10, Los Angeles County, California","ACSSF","ca","140","00","0004848",,,,,"06","037",,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211410","Census Tract 2114.10",,,,3017,28855.97,0.104553766272276,3017,510,113,104,1355,0,913,22,3017,1796,276,113,3,1339,0,43,22,1221,234,0,101,16,0,870,0,28
"06037211420","Census Tract 2114.20, Los Angeles County, California","ACSSF","ca","140","00","0004849",,,,,"06","037",,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211420","Census Tract 2114.20",,,,3451,23454.21,0.147137747356358,3451,737,205,8,952,0,1392,157,3451,1658,559,127,0,938,0,7,27,1793,178,78,8,14,0,1385,130,39
"06037211500","Census Tract 2115, Los Angeles County, California","ACSSF","ca","140","00","0004850",,,,,"06","037",,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211500","Census Tract 2115",,,,4069,11593.19,0.350981935051437,4069,1377,117,0,1769,0,596,210,4069,3362,1319,117,0,1769,0,7,150,707,58,0,0,0,0,589,60,31
"06037211701","Census Tract 2117.01, Los Angeles County, California","ACSSF","ca","140","00","0004851",,,,,"06","037",,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211701","Census Tract 2117.01",,,,2563,10188.76,0.251551744641288,2563,1006,85,0,981,0,103,388,2563,2150,931,70,0,981,0,59,109,413,75,15,0,0,0,44,279,32
"06037211703","Census Tract 2117.03, Los Angeles County, California","ACSSF","ca","140","00","0004852",,,,,"06","037",,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211703","Census Tract 2117.03",,,,4589,64556.62,0.0710848853353761,4589,899,290,0,2249,0,708,443,4589,3176,435,270,0,2249,0,12,210,1413,464,20,0,0,0,696,233,33
"06037211704","Census Tract 2117.04, Los Angeles County, California","ACSSF","ca","140","00","0004853",,,,,"06","037",,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211704","Census Tract 2117.04",,,,2704,37867.08,0.0714076667536684,2704,528,273,28,1219,0,386,270,2704,1989,411,273,28,1219,0,0,58,715,117,0,0,0,0,386,212,28
"06037211802","Census Tract 2118.02, Los Angeles County, California","ACSSF","ca","140","00","0004854",,,,,"06","037",,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211802","Census Tract 2118.02",,,,4457,35473.29,0.125643825376797,4457,1142,144,136,2103,116,650,166,4457,3086,643,93,52,2093,116,7,82,1371,499,51,84,10,0,643,84,36
"06037211803","Census Tract 2118.03, Los Angeles County, California","ACSSF","ca","140","00","0004855",,,,,"06","037",,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211803","Census Tract 2118.03",,,,3326,61738.86,0.0538720642721125,3326,384,79,0,2318,0,432,113,3326,2653,216,75,0,2295,0,0,67,673,168,4,0,23,0,432,46,27
"06037211804","Census Tract 2118.04, Los Angeles County, California","ACSSF","ca","140","00","0004856",,,,,"06","037",,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211804","Census Tract 2118.04",,,,3113,43357.28,0.071798788256934,3113,567,82,46,1748,0,582,88,3113,2192,267,81,44,1748,0,0,52,921,300,1,2,0,0,582,36,28
"06037211910","Census Tract 2119.10, Los Angeles County, California","ACSSF","ca","140","00","0004857",,,,,"06","037",,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211910","Census Tract 2119.10",,,,4075,76498.56,0.0532689726747769,4075,1075,265,0,1203,0,1294,238,4075,1871,425,231,0,1203,0,0,12,2204,650,34,0,0,0,1294,226,35
"06037211921","Census Tract 2119.21, Los Angeles County, California","ACSSF","ca","140","00","0004858",,,,,"06","037",,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211921","Census Tract 2119.21",,,,2261,63194.98,0.0357781580455199,2261,395,105,51,914,0,691,105,2261,1194,80,105,21,914,0,23,51,1067,315,0,30,0,0,668,54,28
"06037211922","Census Tract 2119.22, Los Angeles County, California","ACSSF","ca","140","00","0004859",,,,,"06","037",,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211922","Census Tract 2119.22",,,,3674,102436.3,0.0358661893414178,3674,414,230,67,1028,11,1872,52,3674,1551,247,207,48,1028,11,0,10,2123,167,23,19,0,0,1872,42,34
"06037212101","Census Tract 2121.01, Los Angeles County, California","ACSSF","ca","140","00","0004860",,,,,"06","037",,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212101","Census Tract 2121.01",,,,2694,37558.29,0.0717285176610857,2694,670,506,34,1134,0,233,117,2694,2115,489,375,0,1134,0,0,117,579,181,131,34,0,0,233,0,32
"06037212102","Census Tract 2121.02, Los Angeles County, California","ACSSF","ca","140","00","0004861",,,,,"06","037",,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212102","Census Tract 2121.02",,,,2574,48079.31,0.0535365414820455,2574,340,672,44,968,11,465,74,2574,2064,298,672,44,968,11,47,24,510,42,0,0,0,0,418,50,30
"06037212202","Census Tract 2122.02, Los Angeles County, California","ACSSF","ca","140","00","0004862",,,,,"06","037",,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212202","Census Tract 2122.02",,,,3258,40868.6,0.0797189021725197,3258,1115,157,42,591,0,932,421,3258,1010,113,157,0,591,0,0,149,2248,1002,0,42,0,0,932,272,35
"06037212203","Census Tract 2122.03, Los Angeles County, California","ACSSF","ca","140","00","0004863",,,,,"06","037",,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212203","Census Tract 2122.03",,,,2577,62781.24,0.041047294427619,2577,718,187,23,851,0,683,115,2577,1298,223,187,0,840,0,0,48,1279,495,0,23,11,0,683,67,35
"06037212204","Census Tract 2122.04, Los Angeles County, California","ACSSF","ca","140","00","0004864",,,,,"06","037",,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212204","Census Tract 2122.04",,,,2948,35815.3,0.0823111921754078,2948,541,314,0,504,0,1230,359,2948,966,169,273,0,504,0,0,20,1982,372,41,0,0,0,1230,339,31
"06037212303","Census Tract 2123.03, Los Angeles County, California","ACSSF","ca","140","00","0004865",,,,,"06","037",,,"212303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212303","Census Tract 2123.03",,,,3941,65577.95,0.0600964174351387,3941,1094,318,14,839,9,884,783,3941,1513,212,318,14,830,9,25,105,2428,882,0,0,9,0,859,678,34
"06037212304","Census Tract 2123.04, Los Angeles County, California","ACSSF","ca","140","00","0004866",,,,,"06","037",,,"212304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212304","Census Tract 2123.04",,,,1602,20173.29,0.0794119509434021,1602,697,111,23,134,9,577,51,1602,589,296,111,6,134,9,0,33,1013,401,0,17,0,0,577,18,34
"06037212305","Census Tract 2123.05, Los Angeles County, California","ACSSF","ca","140","00","0004867",,,,,"06","037",,,"212305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212305","Census Tract 2123.05",,,,2781,66656.39,0.0417214288251529,2781,492,80,0,552,0,1454,203,2781,868,169,80,0,552,0,6,61,1913,323,0,0,0,0,1448,142,40
"06037212306","Census Tract 2123.06, Los Angeles County, California","ACSSF","ca","140","00","0004868",,,,,"06","037",,,"212306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212306","Census Tract 2123.06",,,,3086,49360.22,0.0625199807875558,3086,659,66,37,1057,0,823,444,3086,1273,130,66,0,1057,0,0,20,1813,529,0,37,0,0,823,424,34
"06037212410","Census Tract 2124.10, Los Angeles County, California","ACSSF","ca","140","00","0004869",,,,,"06","037",,,"212410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212410","Census Tract 2124.10",,,,4134,68114.66,0.0606917869889745,4134,424,56,0,1317,0,1200,1137,4134,1905,272,56,0,1291,0,0,286,2229,152,0,0,26,0,1200,851,35
"06037212420","Census Tract 2124.20, Los Angeles County, California","ACSSF","ca","140","00","0004870",,,,,"06","037",,,"212420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212420","Census Tract 2124.20",,,,3226,58243.77,0.0553879014111262,3226,528,227,0,746,0,1532,193,3226,1219,164,227,0,728,0,54,46,2007,364,0,0,18,0,1478,147,37
"06037212501","Census Tract 2125.01, Los Angeles County, California","ACSSF","ca","140","00","0004871",,,,,"06","037",,,"212501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212501","Census Tract 2125.01",,,,1864,60653.02,0.0307321887205655,1864,668,107,8,342,0,716,23,1864,795,339,96,8,342,0,0,10,1069,329,11,0,0,0,716,13,38
"06037212502","Census Tract 2125.02, Los Angeles County, California","ACSSF","ca","140","00","0004872",,,,,"06","037",,,"212502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212502","Census Tract 2125.02",,,,2785,25301.63,0.110071938557244,2785,413,199,61,1281,0,666,165,2785,1848,277,199,0,1273,0,0,99,937,136,0,61,8,0,666,66,30
"06037212610","Census Tract 2126.10, Los Angeles County, California","ACSSF","ca","140","00","0004873",,,,,"06","037",,,"212610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212610","Census Tract 2126.10",,,,4046,29340.29,0.137899094513179,4046,629,93,21,1992,0,921,390,4046,2593,419,93,0,1992,0,27,62,1453,210,0,21,0,0,894,328,31
"06037212620","Census Tract 2126.20, Los Angeles County, California","ACSSF","ca","140","00","0004874",,,,,"06","037",,,"212620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212620","Census Tract 2126.20",,,,3994,35841.06,0.111436423643662,3994,650,105,48,1686,0,1176,329,3994,2227,322,105,0,1686,0,0,114,1767,328,0,48,0,0,1176,215,35
"06037212701","Census Tract 2127.01, Los Angeles County, California","ACSSF","ca","140","00","0004875",,,,,"06","037",,,"212701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212701","Census Tract 2127.01",,,,2203,12149.78,0.181320145112641,2203,349,292,6,1340,0,111,105,2203,1841,167,278,6,1340,0,0,50,362,182,14,0,0,0,111,55,28
"06037212702","Census Tract 2127.02, Los Angeles County, California","ACSSF","ca","140","00","0004876",,,,,"06","037",,,"212702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212702","Census Tract 2127.02",,,,3591,10561.52,0.340007752931674,3591,881,203,17,1829,0,463,198,3591,2875,729,203,5,1829,0,0,109,716,152,0,12,0,0,463,89,28
"06037212800","Census Tract 2128, Los Angeles County, California","ACSSF","ca","140","00","0004877",,,,,"06","037",,,"212800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212800","Census Tract 2128",,,,3377,11195.02,0.301651976765916,3377,918,314,12,1462,0,345,326,3377,2467,524,314,0,1462,0,0,167,910,394,0,12,0,0,345,159,32
"06037212900","Census Tract 2129, Los Angeles County, California","ACSSF","ca","140","00","0004878",,,,,"06","037",,,"212900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212900","Census Tract 2129",,,,3945,27347.31,0.144255494620052,3945,1410,358,18,1014,0,596,549,3945,1791,403,358,0,1003,0,0,27,2154,1007,0,18,11,0,596,522,30
"06037213100","Census Tract 2131, Los Angeles County, California","ACSSF","ca","140","00","0004879",,,,,"06","037",,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213100","Census Tract 2131",,,,2922,14091.85,0.207353856465744,2922,252,358,4,1591,0,598,119,2922,2107,152,358,4,1591,0,0,2,815,100,0,0,0,0,598,117,29
"06037213201","Census Tract 2132.01, Los Angeles County, California","ACSSF","ca","140","00","0004880",,,,,"06","037",,,"213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213201","Census Tract 2132.01",,,,4018,31069.77,0.129321834695759,4018,666,29,194,1889,0,864,376,4018,2285,224,29,82,1889,0,0,61,1733,442,0,112,0,0,864,315,37
"06037213202","Census Tract 2132.02, Los Angeles County, California","ACSSF","ca","140","00","0004881",,,,,"06","037",,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213202","Census Tract 2132.02",,,,3818,29262.72,0.130473191381582,3818,557,44,0,1310,0,1601,306,3818,1522,140,44,0,1276,0,15,47,2296,417,0,0,34,0,1586,259,36
"06037213310","Census Tract 2133.10, Los Angeles County, California","ACSSF","ca","140","00","0004882",,,,,"06","037",,,"213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213310","Census Tract 2133.10",,,,2536,21045.95,0.120498241690695,2536,212,48,32,959,0,1095,190,2536,1097,68,48,22,959,0,0,0,1439,144,0,10,0,0,1095,190,33
"06037213320","Census Tract 2133.20, Los Angeles County, California","ACSSF","ca","140","00","0004883",,,,,"06","037",,,"213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213320","Census Tract 2133.20",,,,2456,20424.64,0.120246889174776,2456,465,24,12,830,0,718,407,2456,880,26,24,0,830,0,0,0,1576,439,0,12,0,0,718,407,33
"06037213401","Census Tract 2134.01, Los Angeles County, California","ACSSF","ca","140","00","0004884",,,,,"06","037",,,"213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213401","Census Tract 2134.01",,,,4630,61150.66,0.0757146365156904,4630,1420,138,78,936,0,1269,789,4630,1236,202,108,0,926,0,0,0,3394,1218,30,78,10,0,1269,789,31
"06037213402","Census Tract 2134.02, Los Angeles County, California","ACSSF","ca","140","00","0004885",,,,,"06","037",,,"213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213402","Census Tract 2134.02",,,,4712,31144.95,0.151292592861434,4712,1190,272,19,818,1,1793,619,4712,1405,283,247,0,818,1,0,56,3307,907,25,19,0,0,1793,563,32
"06037214000","Census Tract 2140, Los Angeles County, California","ACSSF","ca","140","00","0004886",,,,,"06","037",,,"214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214000","Census Tract 2140",,,,3953,10121.44,0.390557021885816,3953,3597,2,0,141,0,70,143,3953,3692,3405,2,0,141,0,61,83,261,192,0,0,0,0,9,60,22
"06037214100","Census Tract 2141, Los Angeles County, California","ACSSF","ca","140","00","0004887",,,,,"06","037",,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214100","Census Tract 2141",,,,3532,8254.085,0.427909318498773,3532,3044,71,0,215,4,27,171,3532,3272,2879,71,0,215,4,0,103,260,165,0,0,0,0,27,68,26
"06037214400","Census Tract 2144, Los Angeles County, California","ACSSF","ca","140","00","0004888",,,,,"06","037",,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214400","Census Tract 2144",,,,3065,23059.73,0.132915673740573,3065,2423,34,0,239,0,169,200,3065,2671,2272,34,0,239,0,27,99,394,151,0,0,0,0,142,101,36
"06037214501","Census Tract 2145.01, Los Angeles County, California","ACSSF","ca","140","00","0004889",,,,,"06","037",,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214501","Census Tract 2145.01",,,,3609,12424.19,0.290481654741257,3609,1418,250,0,1648,0,75,218,3609,3216,1238,204,0,1648,0,33,93,393,180,46,0,0,0,42,125,27
"06037214503","Census Tract 2145.03, Los Angeles County, California","ACSSF","ca","140","00","0004890",,,,,"06","037",,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214503","Census Tract 2145.03",,,,3273,36489.54,0.0896969406808062,3273,1601,132,30,1216,0,118,176,3273,3115,1550,132,0,1206,0,70,157,158,51,0,30,10,0,48,19,34
"06037214504","Census Tract 2145.04, Los Angeles County, California","ACSSF","ca","140","00","0004891",,,,,"06","037",,,"214504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214504","Census Tract 2145.04",,,,3647,70589.76,0.0516647181376902,3647,1314,281,17,1440,0,217,378,3647,3150,1133,281,17,1432,0,138,149,497,181,0,0,8,0,79,229,30
"06037214505","Census Tract 2145.05, Los Angeles County, California","ACSSF","ca","140","00","0004892",,,,,"06","037",,,"214505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214505","Census Tract 2145.05",,,,1258,26195.99,0.0480226163210023,1258,846,134,0,217,0,43,18,1258,1194,825,134,0,217,0,0,18,64,21,0,0,0,0,43,0,29
"06037214600","Census Tract 2146, Los Angeles County, California","ACSSF","ca","140","00","0004893",,,,,"06","037",,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214600","Census Tract 2146",,,,2273,10129.34,0.224397564776362,2273,1814,108,0,107,0,43,201,2273,2055,1711,108,0,107,0,0,129,218,103,0,0,0,0,43,72,28
"06037214700","Census Tract 2147, Los Angeles County, California","ACSSF","ca","140","00","0004894",,,,,"06","037",,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214700","Census Tract 2147",,,,2307,10070.27,0.2290902506112,2307,1925,67,0,154,0,23,138,2307,2112,1788,67,0,154,0,0,103,195,137,0,0,0,0,23,35,22
"06037214800","Census Tract 2148, Los Angeles County, California","ACSSF","ca","140","00","0004895",,,,,"06","037",,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214800","Census Tract 2148",,,,2653,11907.13,0.22280759601975,2653,2080,183,5,178,0,59,148,2653,2562,2056,183,5,178,0,22,118,91,24,0,0,0,0,37,30,27
